Booking_ID,Hotel_Type,Booking_Date,Checkin_Date,Checkout_Date,Lead_Time,Country,Adults,Children,Room_Type,Average_Daily_Rate,Booking_Channel,Cancellation_Status,year,month,month_name,month_year,Stay_Duration,Revenue,is_canceled
BKG103571,Resort Hotel,2023-12-09,2024-02-26,2024-02-28,79,Canada,4,1.0,Deluxe,321.09,Corporate,Canceled,2023,12,Dec,2023-12,2,642.18,1
BKG103572,City Hotel,2023-03-10,2023-03-20,2023-03-24,10,India,1,1.0,Family,88.35,Direct,Canceled,2023,3,Mar,2023-03,4,353.4,1
BKG103573,Resort Hotel,2024-02-03,2024-02-25,2024-03-03,22,Canada,3,0.0,Suite,199.62,Corporate,Check-Out,2024,2,Feb,2024-02,7,1397.3400000000001,0
BKG103574,City Hotel,2024-01-05,2024-05-12,2024-05-16,128,Singapore,2,2.0,Suite,278.79,Online Travel Agent,No-Show,2024,1,Jan,2024-01,4,1115.16,0
BKG103575,Resort Hotel,2023-11-28,2023-12-11,2023-12-18,13,UAE,4,2.0,Suite,331.31,Offline Agent,Check-Out,2023,11,Nov,2023-11,7,2319.17,0
BKG103576,City Hotel,2022-11-29,2023-03-02,2023-03-09,93,Singapore,4,0.0,Suite,309.29,Online Travel Agent,Check-Out,2022,11,Nov,2022-11,7,2165.03,0
BKG103577,City Hotel,2023-03-07,2023-05-07,2023-05-14,61,Brazil,3,1.0,Suite,245.38,Corporate,Check-Out,2023,3,Mar,2023-03,7,1717.6599999999999,0
BKG103578,City Hotel,2023-02-28,2023-03-29,2023-03-31,29,Germany,2,0.0,Deluxe,230.23,Direct,Check-Out,2023,2,Feb,2023-02,2,460.46,0
BKG103579,City Hotel,2023-01-16,2023-02-04,2023-02-13,19,USA,2,0.0,Deluxe,174.53,Online Travel Agent,Canceled,2023,1,Jan,2023-01,9,1570.77,1
BKG103580,City Hotel,2023-10-19,2024-02-05,2024-02-15,109,Brazil,4,0.0,Family,221.83,Corporate,Check-Out,2023,10,Oct,2023-10,10,2218.3,0
BKG103581,City Hotel,2023-08-08,2023-12-15,2023-12-25,129,Germany,4,0.0,Standard,84.73,Corporate,Check-Out,2023,8,Aug,2023-08,10,847.3000000000001,0
BKG103582,Resort Hotel,2023-10-05,2023-10-18,2023-10-23,13,UK,2,1.0,Suite,225.5,Online Travel Agent,Check-Out,2023,10,Oct,2023-10,5,1127.5,0
BKG103583,City Hotel,2022-05-17,2022-07-16,2022-07-17,60,Brazil,1,0.0,Standard,199.98,Online Travel Agent,Check-Out,2022,5,May,2022-05,1,199.98,0
BKG103584,City Hotel,2022-07-28,2022-08-24,2022-09-03,27,Germany,1,2.0,Family,299.39,Online Travel Agent,Canceled,2022,7,Jul,2022-07,10,2993.8999999999996,1
BKG103585,Resort Hotel,2023-01-07,2023-06-26,2023-07-02,170,Australia,2,1.0,Deluxe,61.28,Online Travel Agent,Check-Out,2023,1,Jan,2023-01,6,367.68,0
BKG103586,City Hotel,2022-12-23,2023-04-08,2023-04-16,106,Australia,2,0.0,Suite,202.2,Direct,Canceled,2022,12,Dec,2022-12,8,1617.6,1
BKG103587,Resort Hotel,2023-06-18,2023-09-05,2023-09-07,79,Germany,1,0.0,Deluxe,315.16,Offline Agent,Check-Out,2023,6,Jun,2023-06,2,630.32,0
BKG103588,City Hotel,2022-08-12,2022-09-13,2022-09-18,32,Germany,2,1.0,Suite,148.34,Direct,Check-Out,2022,8,Aug,2022-08,5,741.7,0
BKG103589,Resort Hotel,2022-08-23,2022-11-18,2022-11-25,87,India,1,0.0,Deluxe,221.47,Online Travel Agent,Check-Out,2022,8,Aug,2022-08,7,1550.29,0
BKG103590,City Hotel,2023-03-16,2023-09-04,2023-09-14,172,UK,3,2.0,Standard,253.2,Corporate,Check-Out,2023,3,Mar,2023-03,10,2532.0,0
BKG103591,Resort Hotel,2023-10-28,2024-04-15,2024-04-17,170,Singapore,1,0.0,Standard,250.2,Offline Agent,Check-Out,2023,10,Oct,2023-10,2,500.4,0
BKG103592,Resort Hotel,2023-09-10,2023-09-17,2023-09-21,7,Australia,4,1.0,Suite,171.63,Offline Agent,Check-Out,2023,9,Sep,2023-09,4,686.52,0
BKG103593,City Hotel,2022-03-17,2022-08-30,2022-09-03,166,Brazil,2,1.0,Suite,335.98,Corporate,Check-Out,2022,3,Mar,2022-03,4,1343.92,0
BKG103594,City Hotel,2022-07-25,2023-01-16,2023-01-24,175,India,1,0.0,Deluxe,253.67,Offline Agent,Check-Out,2022,7,Jul,2022-07,8,2029.36,0
BKG103595,City Hotel,2022-12-20,2023-05-31,2023-06-04,162,UAE,1,0.0,Deluxe,105.04,Offline Agent,No-Show,2022,12,Dec,2022-12,4,420.16,0
BKG103596,Resort Hotel,2022-12-04,2023-03-20,2023-03-28,106,Germany,1,0.0,Standard,243.09,Corporate,Check-Out,2022,12,Dec,2022-12,8,1944.72,0
BKG103597,City Hotel,2023-04-11,2023-08-31,2023-09-01,142,UAE,4,0.0,Deluxe,96.48,Corporate,Canceled,2023,4,Apr,2023-04,1,96.48,1
BKG103598,Resort Hotel,2023-09-30,2023-12-13,2023-12-22,74,Singapore,1,2.0,Deluxe,163.11,Online Travel Agent,Canceled,2023,9,Sep,2023-09,9,1467.9900000000002,1
BKG103599,City Hotel,2022-03-17,2022-06-08,2022-06-10,83,Australia,3,2.0,Suite,195.37,Online Travel Agent,Check-Out,2022,3,Mar,2022-03,2,390.74,0
BKG103600,City Hotel,2024-01-14,2024-02-04,2024-02-11,21,UK,3,1.0,Deluxe,180.04,Direct,Canceled,2024,1,Jan,2024-01,7,1260.28,1
BKG103601,Resort Hotel,2024-04-04,2024-07-12,2024-07-14,99,UK,3,0.0,Suite,265.45,Corporate,Check-Out,2024,4,Apr,2024-04,2,530.9,0
BKG103602,City Hotel,2022-10-31,2022-12-18,2022-12-23,48,Australia,3,1.0,Standard,199.27,Direct,Canceled,2022,10,Oct,2022-10,5,996.35,1
BKG103603,Resort Hotel,2023-07-03,2023-10-22,2023-10-28,111,Brazil,3,0.0,Standard,285.31,Corporate,Check-Out,2023,7,Jul,2023-07,6,1711.8600000000001,0
BKG103604,City Hotel,2024-01-08,2024-04-19,2024-04-27,102,Brazil,2,0.0,Deluxe,334.37,Offline Agent,Canceled,2024,1,Jan,2024-01,8,2674.96,1
BKG103605,Resort Hotel,2022-04-30,2022-09-25,2022-09-30,148,Australia,1,0.0,Family,244.76,Online Travel Agent,Check-Out,2022,4,Apr,2022-04,5,1223.8,0
BKG103606,City Hotel,2022-12-02,2023-05-22,2023-05-26,171,Singapore,4,0.0,Standard,264.59,Offline Agent,Check-Out,2022,12,Dec,2022-12,4,1058.36,0
BKG103607,Resort Hotel,2023-11-16,2023-12-21,2023-12-22,35,USA,2,0.0,Deluxe,219.67,Online Travel Agent,Canceled,2023,11,Nov,2023-11,1,219.67,1
BKG103608,Resort Hotel,2023-08-15,2024-01-20,2024-01-27,158,Canada,4,1.0,Deluxe,184.3,Online Travel Agent,Check-Out,2023,8,Aug,2023-08,7,1290.1000000000001,0
BKG103609,City Hotel,2023-03-31,2023-05-27,2023-06-01,57,Australia,3,2.0,Family,124.9,Offline Agent,Check-Out,2023,3,Mar,2023-03,5,624.5,0
BKG103610,City Hotel,2023-10-18,2023-11-12,2023-11-22,25,Canada,1,0.0,Suite,177.63,Direct,Check-Out,2023,10,Oct,2023-10,10,1776.3,0
BKG103611,City Hotel,2023-05-16,2023-09-15,2023-09-16,122,Germany,3,0.0,Deluxe,173.42,Online Travel Agent,Check-Out,2023,5,May,2023-05,1,173.42,0
BKG103612,City Hotel,2024-01-14,2024-06-14,2024-06-15,152,Germany,3,0.0,Standard,346.44,Corporate,Check-Out,2024,1,Jan,2024-01,1,346.44,0
BKG103613,City Hotel,2023-05-30,2023-09-16,2023-09-25,109,Australia,1,0.0,Standard,306.45,Direct,No-Show,2023,5,May,2023-05,9,2758.0499999999997,0
BKG103614,City Hotel,2024-03-31,2024-05-15,2024-05-22,45,Singapore,4,0.0,Standard,151.71,Online Travel Agent,Check-Out,2024,3,Mar,2024-03,7,1061.97,0
BKG103615,City Hotel,2023-06-13,2023-06-26,2023-07-01,13,USA,1,0.0,Suite,286.08,Offline Agent,Canceled,2023,6,Jun,2023-06,5,1430.3999999999999,1
BKG103616,Resort Hotel,2022-01-14,2022-01-24,2022-01-25,10,Canada,1,2.0,Deluxe,254.74,Corporate,Check-Out,2022,1,Jan,2022-01,1,254.74,0
BKG103617,City Hotel,2023-03-28,2023-05-26,2023-05-31,59,Brazil,4,0.0,Deluxe,130.76,Online Travel Agent,Check-Out,2023,3,Mar,2023-03,5,653.8,0
BKG103618,City Hotel,2022-10-10,2022-11-05,2022-11-09,26,Canada,1,2.0,Standard,214.03,Direct,Check-Out,2022,10,Oct,2022-10,4,856.12,0
BKG103619,City Hotel,2022-07-25,2022-07-28,2022-08-03,3,UK,3,0.0,Suite,330.43,Online Travel Agent,Check-Out,2022,7,Jul,2022-07,6,1982.58,0
BKG103620,Resort Hotel,2023-08-20,2024-02-03,2024-02-04,167,Brazil,2,0.0,Suite,234.34,Direct,Check-Out,2023,8,Aug,2023-08,1,234.34,0
BKG103621,Resort Hotel,2022-10-17,2022-11-02,2022-11-05,16,Germany,3,2.0,Deluxe,190.06,Direct,Check-Out,2022,10,Oct,2022-10,3,570.1800000000001,0
BKG103622,Resort Hotel,2023-12-28,2024-04-20,2024-04-27,114,Australia,4,1.0,Deluxe,307.25,Online Travel Agent,Canceled,2023,12,Dec,2023-12,7,2150.75,1
BKG103623,City Hotel,2024-05-07,2024-05-25,2024-05-29,18,Singapore,3,0.0,Deluxe,247.82,Offline Agent,Check-Out,2024,5,May,2024-05,4,991.28,0
BKG103624,Resort Hotel,2023-11-17,2024-05-14,2024-05-18,179,Australia,1,2.0,Deluxe,88.98,Online Travel Agent,Check-Out,2023,11,Nov,2023-11,4,355.92,0
BKG103625,City Hotel,2023-08-06,2024-01-23,2024-01-27,170,Germany,4,0.0,Deluxe,112.3,Online Travel Agent,Check-Out,2023,8,Aug,2023-08,4,449.2,0
BKG103626,Resort Hotel,2022-12-23,2023-03-12,2023-03-21,79,Germany,1,0.0,Standard,154.45,Online Travel Agent,Canceled,2022,12,Dec,2022-12,9,1390.05,1
BKG103627,City Hotel,2023-06-06,2023-09-20,2023-09-21,106,Canada,3,1.0,Family,300.47,Online Travel Agent,Check-Out,2023,6,Jun,2023-06,1,300.47,0
BKG103628,Resort Hotel,2023-12-23,2024-06-10,2024-06-19,170,UK,2,0.0,Family,313.63,Corporate,Canceled,2023,12,Dec,2023-12,9,2822.67,1
BKG103629,Resort Hotel,2022-10-04,2022-10-12,2022-10-18,8,Germany,2,0.0,Family,257.08,Online Travel Agent,Check-Out,2022,10,Oct,2022-10,6,1542.48,0
BKG103630,Resort Hotel,2023-05-16,2023-09-28,2023-10-06,135,France,1,0.0,Family,312.85,Direct,Check-Out,2023,5,May,2023-05,8,2502.8,0
BKG103631,City Hotel,2022-12-16,2023-04-14,2023-04-16,119,Canada,2,1.0,Suite,141.72,Corporate,Check-Out,2022,12,Dec,2022-12,2,283.44,0
BKG103632,Resort Hotel,2024-02-02,2024-04-21,2024-04-27,79,UAE,2,1.0,Family,163.36,Corporate,No-Show,2024,2,Feb,2024-02,6,980.1600000000001,0
BKG103633,City Hotel,2022-11-01,2023-04-23,2023-05-02,173,Brazil,2,0.0,Standard,100.45,Online Travel Agent,Canceled,2022,11,Nov,2022-11,9,904.0500000000001,1
BKG103634,City Hotel,2023-01-10,2023-02-05,2023-02-07,26,Germany,1,0.0,Deluxe,273.39,Corporate,Check-Out,2023,1,Jan,2023-01,2,546.78,0
BKG103635,City Hotel,2023-04-16,2023-08-03,2023-08-08,109,India,4,1.0,Family,348.02,Online Travel Agent,No-Show,2023,4,Apr,2023-04,5,1740.1,0
BKG103636,Resort Hotel,2023-07-12,2023-09-01,2023-09-10,51,France,2,0.0,Family,309.25,Corporate,Canceled,2023,7,Jul,2023-07,9,2783.25,1
BKG103637,City Hotel,2022-07-01,2022-11-02,2022-11-08,124,UAE,4,0.0,Family,132.1,Direct,Check-Out,2022,7,Jul,2022-07,6,792.5999999999999,0
BKG103638,City Hotel,2024-05-24,2024-07-15,2024-07-24,52,UK,2,0.0,Suite,147.19,Corporate,Check-Out,2024,5,May,2024-05,9,1324.71,0
BKG103639,Resort Hotel,2022-12-14,2023-01-02,2023-01-08,19,Australia,3,1.0,Deluxe,307.44,Online Travel Agent,Canceled,2022,12,Dec,2022-12,6,1844.6399999999999,1
BKG103640,Resort Hotel,2022-07-27,2022-09-07,2022-09-12,42,Singapore,2,1.0,Family,85.72,Direct,Canceled,2022,7,Jul,2022-07,5,428.6,1
BKG103641,Resort Hotel,2023-12-06,2024-04-14,2024-04-21,130,Germany,4,0.0,Family,199.61,Online Travel Agent,Check-Out,2023,12,Dec,2023-12,7,1397.27,0
BKG103642,Resort Hotel,2023-07-24,2023-10-20,2023-10-25,88,Australia,4,2.0,Standard,279.65,Direct,Canceled,2023,7,Jul,2023-07,5,1398.25,1
BKG103643,Resort Hotel,2024-03-26,2024-08-29,2024-09-01,156,UK,2,2.0,Deluxe,335.91,Direct,Check-Out,2024,3,Mar,2024-03,3,1007.73,0
BKG103644,City Hotel,2023-12-15,2023-12-15,2023-12-22,0,USA,2,0.0,Suite,129.79,Corporate,Check-Out,2023,12,Dec,2023-12,7,908.53,0
BKG103645,Resort Hotel,2022-10-12,2022-10-28,2022-11-06,16,Australia,2,0.0,Suite,216.24,Online Travel Agent,Check-Out,2022,10,Oct,2022-10,9,1946.16,0
BKG103646,Resort Hotel,2022-08-26,2022-11-22,2022-11-29,88,Singapore,2,0.0,Deluxe,118.88,Offline Agent,Check-Out,2022,8,Aug,2022-08,7,832.16,0
BKG103647,City Hotel,2022-12-01,2023-05-20,2023-05-25,170,UAE,1,0.0,Family,345.32,Online Travel Agent,Check-Out,2022,12,Dec,2022-12,5,1726.6,0
BKG103648,Resort Hotel,2024-03-23,2024-07-29,2024-08-08,128,UAE,4,0.0,Standard,86.79,Online Travel Agent,Check-Out,2024,3,Mar,2024-03,10,867.9000000000001,0
BKG103649,Resort Hotel,2023-07-07,2023-10-19,2023-10-28,104,France,3,1.0,Family,144.73,Offline Agent,Check-Out,2023,7,Jul,2023-07,9,1302.57,0
BKG103650,Resort Hotel,2023-11-28,2024-04-10,2024-04-19,134,UAE,2,0.0,Family,65.88,Direct,Check-Out,2023,11,Nov,2023-11,9,592.92,0
BKG103651,Resort Hotel,2024-03-21,2024-09-03,2024-09-08,166,Australia,4,1.0,Deluxe,330.54,Online Travel Agent,Check-Out,2024,3,Mar,2024-03,5,1652.7,0
BKG103652,City Hotel,2022-09-07,2022-09-11,2022-09-20,4,UK,3,1.0,Family,72.15,Direct,Check-Out,2022,9,Sep,2022-09,9,649.35,0
BKG103653,City Hotel,2022-01-15,2022-03-16,2022-03-20,60,Australia,4,0.0,Suite,236.51,Online Travel Agent,Check-Out,2022,1,Jan,2022-01,4,946.04,0
BKG103654,Resort Hotel,2023-03-20,2023-05-20,2023-05-25,61,India,2,0.0,Standard,126.33,Offline Agent,Check-Out,2023,3,Mar,2023-03,5,631.65,0
BKG103655,City Hotel,2024-02-27,2024-06-02,2024-06-09,96,UAE,2,0.0,Suite,212.01,Online Travel Agent,Check-Out,2024,2,Feb,2024-02,7,1484.07,0
BKG103656,City Hotel,2022-01-03,2022-05-19,2022-05-25,136,UK,4,2.0,Deluxe,325.0,Corporate,Check-Out,2022,1,Jan,2022-01,6,1950.0,0
BKG103657,Resort Hotel,2024-05-07,2024-06-02,2024-06-03,26,Australia,3,2.0,Family,183.83,Online Travel Agent,Canceled,2024,5,May,2024-05,1,183.83,1
BKG103658,Resort Hotel,2024-03-20,2024-04-04,2024-04-07,15,USA,4,0.0,Family,145.9,Online Travel Agent,Check-Out,2024,3,Mar,2024-03,3,437.70000000000005,0
BKG103659,Resort Hotel,2022-12-10,2023-01-30,2023-02-08,51,France,1,1.0,Suite,318.45,Online Travel Agent,No-Show,2022,12,Dec,2022-12,9,2866.0499999999997,0
BKG103660,Resort Hotel,2023-03-03,2023-06-10,2023-06-18,99,UK,3,0.0,Standard,346.16,Offline Agent,Check-Out,2023,3,Mar,2023-03,8,2769.28,0
BKG103661,Resort Hotel,2024-06-14,2024-07-29,2024-08-03,45,UAE,2,0.0,Suite,284.51,Corporate,Canceled,2024,6,Jun,2024-06,5,1422.55,1
BKG103662,Resort Hotel,2022-01-15,2022-05-12,2022-05-14,117,Brazil,1,0.0,Suite,259.23,Online Travel Agent,Check-Out,2022,1,Jan,2022-01,2,518.46,0
BKG103663,City Hotel,2023-11-09,2024-04-25,2024-04-26,168,Canada,3,0.0,Standard,303.75,Corporate,Check-Out,2023,11,Nov,2023-11,1,303.75,0
BKG103664,City Hotel,2022-08-28,2022-10-23,2022-10-27,56,Canada,1,1.0,Suite,281.55,Corporate,Check-Out,2022,8,Aug,2022-08,4,1126.2,0
BKG103665,Resort Hotel,2024-04-09,2024-04-25,2024-04-28,16,UK,2,0.0,Standard,278.59,Direct,Check-Out,2024,4,Apr,2024-04,3,835.77,0
BKG103666,City Hotel,2023-11-19,2024-04-07,2024-04-09,140,UK,3,0.0,Standard,73.79,Offline Agent,Canceled,2023,11,Nov,2023-11,2,147.58,1
BKG103667,Resort Hotel,2023-07-15,2023-07-15,2023-07-17,0,UAE,2,1.0,Standard,236.11,Corporate,Canceled,2023,7,Jul,2023-07,2,472.22,1
BKG103668,City Hotel,2023-05-04,2023-07-01,2023-07-04,58,Germany,3,2.0,Standard,78.37,Direct,Canceled,2023,5,May,2023-05,3,235.11,1
BKG103669,City Hotel,2023-12-06,2024-01-18,2024-01-24,43,Australia,1,0.0,Deluxe,201.04,Direct,Check-Out,2023,12,Dec,2023-12,6,1206.24,0
BKG103670,City Hotel,2022-10-16,2022-12-30,2022-12-31,75,France,2,1.0,Deluxe,246.28,Corporate,Check-Out,2022,10,Oct,2022-10,1,246.28,0
BKG103671,Resort Hotel,2024-01-19,2024-06-10,2024-06-16,143,Singapore,1,0.0,Family,125.18,Corporate,Canceled,2024,1,Jan,2024-01,6,751.08,1
BKG103672,Resort Hotel,2022-10-22,2023-03-13,2023-03-20,142,Singapore,2,0.0,Suite,231.33,Online Travel Agent,Check-Out,2022,10,Oct,2022-10,7,1619.3100000000002,0
BKG103673,Resort Hotel,2022-02-28,2022-05-08,2022-05-17,69,UAE,4,0.0,Standard,157.03,Direct,Canceled,2022,2,Feb,2022-02,9,1413.27,1
BKG103674,City Hotel,2023-04-23,2023-08-25,2023-08-28,124,France,1,0.0,Suite,238.14,Corporate,Check-Out,2023,4,Apr,2023-04,3,714.42,0
BKG103675,City Hotel,2023-12-09,2024-02-06,2024-02-16,59,France,1,0.0,Standard,196.78,Online Travel Agent,Check-Out,2023,12,Dec,2023-12,10,1967.8,0
BKG103676,City Hotel,2022-09-20,2022-12-20,2022-12-27,91,Germany,3,2.0,Family,174.88,Corporate,Canceled,2022,9,Sep,2022-09,7,1224.1599999999999,1
BKG103677,Resort Hotel,2023-09-06,2023-12-11,2023-12-18,96,Australia,4,0.0,Family,188.32,Online Travel Agent,Canceled,2023,9,Sep,2023-09,7,1318.24,1
BKG103678,Resort Hotel,2024-05-21,2024-09-18,2024-09-23,120,Singapore,1,0.0,Standard,61.94,Direct,Check-Out,2024,5,May,2024-05,5,309.7,0
BKG103679,Resort Hotel,2023-09-01,2023-10-24,2023-11-02,53,Singapore,2,0.0,Suite,303.66,Online Travel Agent,Check-Out,2023,9,Sep,2023-09,9,2732.94,0
BKG103680,City Hotel,2023-08-18,2023-10-20,2023-10-26,63,Brazil,1,1.0,Suite,65.28,Offline Agent,No-Show,2023,8,Aug,2023-08,6,391.68,0
BKG103681,Resort Hotel,2023-01-18,2023-02-20,2023-02-27,33,Germany,4,2.0,Standard,144.0,Offline Agent,Check-Out,2023,1,Jan,2023-01,7,1008.0,0
BKG103682,Resort Hotel,2023-04-27,2023-09-07,2023-09-09,133,Germany,4,0.0,Suite,103.35,Direct,Check-Out,2023,4,Apr,2023-04,2,206.7,0
BKG103683,Resort Hotel,2022-10-02,2022-11-11,2022-11-21,40,Brazil,2,2.0,Suite,123.86,Direct,Check-Out,2022,10,Oct,2022-10,10,1238.6,0
BKG103684,City Hotel,2022-05-19,2022-11-13,2022-11-20,178,Germany,1,2.0,Deluxe,249.5,Offline Agent,Canceled,2022,5,May,2022-05,7,1746.5,1
BKG103685,City Hotel,2022-10-25,2023-04-23,2023-04-24,180,France,1,0.0,Family,133.65,Corporate,Check-Out,2022,10,Oct,2022-10,1,133.65,0
BKG103686,Resort Hotel,2023-05-17,2023-07-07,2023-07-15,51,Brazil,4,0.0,Family,139.88,Offline Agent,Check-Out,2023,5,May,2023-05,8,1119.04,0
BKG103687,City Hotel,2023-09-10,2023-11-28,2023-12-04,79,Germany,4,0.0,Family,226.74,Online Travel Agent,Canceled,2023,9,Sep,2023-09,6,1360.44,1
BKG103688,Resort Hotel,2022-02-02,2022-07-21,2022-07-25,169,Australia,3,0.0,Standard,159.51,Online Travel Agent,Check-Out,2022,2,Feb,2022-02,4,638.04,0
BKG103689,City Hotel,2024-02-03,2024-02-08,2024-02-13,5,Australia,1,1.0,Suite,340.25,Direct,Check-Out,2024,2,Feb,2024-02,5,1701.25,0
BKG103690,City Hotel,2024-05-26,2024-07-06,2024-07-08,41,Brazil,4,1.0,Standard,292.54,Offline Agent,Check-Out,2024,5,May,2024-05,2,585.08,0
BKG103691,Resort Hotel,2023-04-19,2023-06-04,2023-06-08,46,USA,4,0.0,Standard,149.38,Corporate,Check-Out,2023,4,Apr,2023-04,4,597.52,0
BKG103692,Resort Hotel,2022-12-06,2023-03-28,2023-04-06,112,UK,4,1.0,Family,330.58,Online Travel Agent,Canceled,2022,12,Dec,2022-12,9,2975.22,1
BKG103693,Resort Hotel,2023-12-12,2024-01-21,2024-01-30,40,UK,1,2.0,Family,340.95,Corporate,Canceled,2023,12,Dec,2023-12,9,3068.5499999999997,1
BKG103694,Resort Hotel,2022-06-18,2022-08-23,2022-09-02,66,Singapore,1,2.0,Suite,314.96,Online Travel Agent,Canceled,2022,6,Jun,2022-06,10,3149.6,1
BKG103695,Resort Hotel,2022-12-23,2023-06-14,2023-06-23,173,India,3,0.0,Suite,116.06,Direct,Check-Out,2022,12,Dec,2022-12,9,1044.54,0
BKG103696,City Hotel,2023-03-03,2023-04-24,2023-04-26,52,India,3,0.0,Family,223.99,Online Travel Agent,Check-Out,2023,3,Mar,2023-03,2,447.98,0
BKG103697,Resort Hotel,2023-09-30,2023-12-04,2023-12-09,65,India,1,0.0,Standard,277.42,Corporate,Check-Out,2023,9,Sep,2023-09,5,1387.1000000000001,0
BKG103698,Resort Hotel,2023-04-01,2023-07-04,2023-07-11,94,India,1,0.0,Family,129.15,Corporate,No-Show,2023,4,Apr,2023-04,7,904.0500000000001,0
BKG103699,Resort Hotel,2022-02-11,2022-06-04,2022-06-14,113,UK,4,0.0,Suite,229.45,Corporate,Check-Out,2022,2,Feb,2022-02,10,2294.5,0
BKG103700,Resort Hotel,2022-07-31,2022-10-07,2022-10-12,68,UAE,4,2.0,Standard,298.62,Offline Agent,Check-Out,2022,7,Jul,2022-07,5,1493.1,0
BKG103701,City Hotel,2024-04-11,2024-07-25,2024-08-01,105,Singapore,3,0.0,Family,189.15,Direct,No-Show,2024,4,Apr,2024-04,7,1324.05,0
BKG103702,Resort Hotel,2023-05-11,2023-05-28,2023-05-29,17,Australia,3,0.0,Standard,342.44,Offline Agent,Check-Out,2023,5,May,2023-05,1,342.44,0
BKG103703,Resort Hotel,2023-05-23,2023-09-17,2023-09-19,117,USA,3,0.0,Family,267.27,Corporate,Canceled,2023,5,May,2023-05,2,534.54,1
BKG103704,Resort Hotel,2023-12-19,2023-12-24,2023-12-29,5,India,1,0.0,Suite,161.56,Online Travel Agent,Check-Out,2023,12,Dec,2023-12,5,807.8,0
BKG103705,City Hotel,2022-04-12,2022-07-25,2022-08-01,104,India,4,1.0,Family,162.12,Online Travel Agent,No-Show,2022,4,Apr,2022-04,7,1134.8400000000001,0
BKG103706,City Hotel,2023-04-04,2023-08-29,2023-09-06,147,India,1,1.0,Family,184.69,Corporate,Check-Out,2023,4,Apr,2023-04,8,1477.52,0
BKG103707,Resort Hotel,2023-12-15,2024-04-10,2024-04-13,117,Canada,1,0.0,Family,121.09,Offline Agent,Check-Out,2023,12,Dec,2023-12,3,363.27,0
BKG103708,City Hotel,2024-06-04,2024-07-16,2024-07-24,42,Germany,1,0.0,Standard,274.09,Offline Agent,Check-Out,2024,6,Jun,2024-06,8,2192.72,0
BKG103709,City Hotel,2022-08-26,2023-01-20,2023-01-22,147,France,3,2.0,Family,149.6,Direct,Check-Out,2022,8,Aug,2022-08,2,299.2,0
BKG103710,Resort Hotel,2022-02-25,2022-05-08,2022-05-15,72,Germany,4,2.0,Family,105.7,Online Travel Agent,Check-Out,2022,2,Feb,2022-02,7,739.9,0
BKG103711,Resort Hotel,2022-04-21,2022-07-11,2022-07-17,81,Germany,1,0.0,Suite,173.93,Online Travel Agent,Canceled,2022,4,Apr,2022-04,6,1043.58,1
BKG103712,Resort Hotel,2024-06-10,2024-10-08,2024-10-12,120,Australia,1,0.0,Family,104.87,Offline Agent,Check-Out,2024,6,Jun,2024-06,4,419.48,0
BKG103713,Resort Hotel,2022-11-27,2023-02-08,2023-02-09,73,France,3,0.0,Deluxe,273.41,Online Travel Agent,Check-Out,2022,11,Nov,2022-11,1,273.41,0
BKG103714,Resort Hotel,2023-02-26,2023-07-20,2023-07-25,144,Singapore,2,0.0,Family,124.86,Online Travel Agent,Check-Out,2023,2,Feb,2023-02,5,624.3,0
BKG103715,Resort Hotel,2023-11-13,2023-11-16,2023-11-22,3,UAE,1,0.0,Family,343.04,Direct,Check-Out,2023,11,Nov,2023-11,6,2058.2400000000002,0
BKG103716,City Hotel,2022-08-17,2022-11-21,2022-11-29,96,UK,4,0.0,Family,163.5,Online Travel Agent,Check-Out,2022,8,Aug,2022-08,8,1308.0,0
BKG103717,Resort Hotel,2022-01-31,2022-05-23,2022-05-24,112,UAE,3,0.0,Deluxe,344.72,Corporate,Check-Out,2022,1,Jan,2022-01,1,344.72,0
BKG103718,Resort Hotel,2023-02-13,2023-06-29,2023-07-07,136,UAE,3,0.0,Family,86.86,Direct,Canceled,2023,2,Feb,2023-02,8,694.88,1
BKG103719,City Hotel,2022-11-22,2023-04-14,2023-04-21,143,India,2,1.0,Standard,131.49,Online Travel Agent,Check-Out,2022,11,Nov,2022-11,7,920.4300000000001,0
BKG103720,City Hotel,2022-12-09,2023-05-28,2023-06-03,170,UAE,1,0.0,Standard,85.34,Direct,Check-Out,2022,12,Dec,2022-12,6,512.04,0
BKG103721,Resort Hotel,2023-06-18,2023-08-21,2023-08-31,64,Canada,3,0.0,Deluxe,79.41,Online Travel Agent,Canceled,2023,6,Jun,2023-06,10,794.0999999999999,1
BKG103722,City Hotel,2022-09-15,2022-12-09,2022-12-18,85,Australia,1,0.0,Deluxe,241.08,Online Travel Agent,Check-Out,2022,9,Sep,2022-09,9,2169.7200000000003,0
BKG103723,Resort Hotel,2022-10-03,2023-01-17,2023-01-19,106,UAE,4,0.0,Deluxe,258.14,Offline Agent,Canceled,2022,10,Oct,2022-10,2,516.28,1
BKG103724,City Hotel,2022-09-12,2022-10-20,2022-10-23,38,India,2,0.0,Standard,321.85,Online Travel Agent,Check-Out,2022,9,Sep,2022-09,3,965.5500000000001,0
BKG103725,Resort Hotel,2023-06-25,2023-12-18,2023-12-20,176,Brazil,2,2.0,Suite,268.96,Online Travel Agent,Canceled,2023,6,Jun,2023-06,2,537.92,1
