Booking_ID,Hotel_Type,Booking_Date,Checkin_Date,Checkout_Date,Lead_Time,Country,Adults,Children,Room_Type,ADR,Booking_Channel,Cancellation_Status
BKG102813,City Hotel,2022-08-26,2022-10-24,2022-11-02,59,UAE,3,2.0,Deluxe,271.82,Direct,Check-Out
BKG102814,Resort Hotel,2022-04-22,2022-08-22,2022-08-23,122,India,2,0.0,Suite,164.46,Direct,Check-Out
BKG102815,City Hotel,2023-02-18,2023-05-18,2023-05-22,89,Canada,4,0.0,Deluxe,337.6,Online Travel Agent,No-Show
BKG102816,City Hotel,2022-08-10,2023-01-02,2023-01-07,145,UK,4,0.0,Deluxe,139.18,Corporate,Canceled
BKG102817,City Hotel,2023-01-21,2023-04-15,2023-04-19,84,,2,1.0,Family,251.07,,Check-Out
BKG102818,City Hotel,2022-03-22,2022-05-22,2022-05-27,61,Brazil,2,0.0,Family,319.42,Offline Agent,Canceled
BKG102819,City Hotel,2023-03-17,2023-03-18,2023-03-24,1,Germany,3,,Suite,245.91,Offline Agent,Check-Out
BKG102820,Resort Hotel,2022-05-02,2022-06-02,2022-06-09,31,UAE,2,0.0,Suite,67.1,Offline Agent,Check-Out
BKG102821,City Hotel,2022-08-02,2022-12-31,2023-01-09,151,,4,0.0,Suite,89.47,Offline Agent,Check-Out
BKG102822,City Hotel,2024-06-13,2024-08-11,2024-08-21,59,USA,2,0.0,Family,251.81,Offline Agent,No-Show
BKG102823,Resort Hotel,2023-08-21,2023-09-28,2023-10-04,38,UAE,3,0.0,Standard,235.26,,Check-Out
BKG102824,Resort Hotel,2022-02-24,2022-02-25,2022-02-26,1,USA,1,0.0,,253.49,Offline Agent,Check-Out
BKG102825,City Hotel,2022-03-14,2022-08-10,2022-08-18,149,Brazil,2,2.0,Standard,134.8,Direct,Canceled
BKG102826,Resort Hotel,2024-05-25,2024-07-23,2024-07-24,59,Singapore,1,2.0,Suite,208.48,Offline Agent,Canceled
BKG102827,Resort Hotel,2023-10-02,2023-10-15,2023-10-24,13,USA,4,1.0,Standard,97.08,Corporate,Check-Out
BKG102828,City Hotel,2023-06-26,2023-07-27,2023-08-04,31,UAE,4,0.0,Suite,242.16,Offline Agent,Check-Out
BKG102829,Resort Hotel,2022-05-22,2022-06-23,2022-06-25,32,USA,2,0.0,Family,66.09,Corporate,Check-Out
BKG102830,City Hotel,2023-01-29,2023-02-14,2023-02-18,16,USA,1,0.0,Family,114.98,Direct,Check-Out
BKG102831,City Hotel,2022-07-13,2022-10-02,2022-10-12,81,France,1,1.0,Standard,305.81,Direct,Check-Out
BKG102832,Resort Hotel,2024-03-11,2024-08-05,2024-08-07,147,Singapore,2,0.0,Deluxe,343.48,Offline Agent,Canceled
BKG102833,City Hotel,2022-04-15,2022-05-29,2022-06-05,44,UK,2,1.0,Deluxe,229.12,,Check-Out
BKG102834,City Hotel,2023-09-22,2024-01-06,2024-01-11,106,Germany,3,0.0,Family,258.3,Offline Agent,Check-Out
BKG102835,City Hotel,2024-06-12,2024-07-11,2024-07-13,29,France,3,0.0,Standard,124.03,Online Travel Agent,Check-Out
BKG102836,Resort Hotel,2023-05-27,2023-09-26,2023-09-28,122,Australia,3,,Deluxe,263.72,Offline Agent,Check-Out
BKG102837,Resort Hotel,2023-09-17,2023-09-30,2023-10-03,13,India,3,2.0,Suite,88.41,,No-Show
BKG102838,City Hotel,2023-04-25,2023-06-07,2023-06-09,43,,4,0.0,Standard,317.03,Direct,Check-Out
BKG102839,Resort Hotel,2022-11-28,2023-04-07,2023-04-12,130,Brazil,1,2.0,Suite,290.93,Corporate,Check-Out
BKG102840,Resort Hotel,2023-08-27,2024-01-19,2024-01-27,145,Brazil,4,0.0,Suite,269.23,Offline Agent,Canceled
BKG102841,City Hotel,2022-11-20,2023-02-16,2023-02-18,88,USA,2,0.0,Standard,268.75,Online Travel Agent,Check-Out
BKG102842,City Hotel,2022-08-10,2022-11-18,2022-11-26,100,UK,1,0.0,Suite,266.04,Offline Agent,No-Show
BKG102843,City Hotel,2023-04-20,2023-08-08,2023-08-10,110,UK,1,0.0,Deluxe,165.78,Direct,Check-Out
BKG102844,Resort Hotel,2022-01-15,2022-06-03,2022-06-04,139,Singapore,3,1.0,Deluxe,337.31,Direct,Check-Out
BKG102845,Resort Hotel,2023-10-15,2024-03-06,2024-03-09,143,USA,4,0.0,,338.85,Offline Agent,Check-Out
BKG102846,Resort Hotel,2023-06-19,2023-10-31,2023-11-04,134,Australia,1,0.0,Suite,244.64,Corporate,Check-Out
BKG102847,City Hotel,2022-06-02,2022-07-19,2022-07-20,47,India,4,0.0,Suite,61.91,,Check-Out
BKG102848,City Hotel,2022-09-17,2023-03-08,2023-03-10,172,Germany,4,0.0,Family,202.12,,Check-Out
BKG102849,Resort Hotel,2023-10-02,2023-12-24,2023-12-30,83,,3,0.0,Suite,258.49,,Check-Out
BKG102850,Resort Hotel,2022-04-28,2022-10-03,2022-10-08,158,Germany,3,0.0,Standard,97.36,Online Travel Agent,Check-Out
BKG102851,Resort Hotel,2022-01-11,2022-05-06,2022-05-09,115,Singapore,2,0.0,Deluxe,153.45,Online Travel Agent,Canceled
BKG102852,City Hotel,2022-07-14,2023-01-01,2023-01-06,171,UAE,2,0.0,Deluxe,117.27,Online Travel Agent,No-Show
BKG102853,City Hotel,2024-02-25,2024-07-20,2024-07-23,146,Australia,1,2.0,Deluxe,92.44,,Check-Out
BKG102854,City Hotel,2024-03-14,2024-07-01,2024-07-11,109,India,4,2.0,,196.66,Direct,Canceled
BKG102855,City Hotel,2022-09-18,2022-12-22,2022-12-27,95,USA,3,0.0,Family,333.43,Offline Agent,Check-Out
BKG102856,City Hotel,2023-04-21,2023-04-22,2023-04-23,1,Singapore,3,0.0,Standard,288.75,Online Travel Agent,Check-Out
BKG102857,City Hotel,2023-11-03,2023-11-27,2023-12-05,24,UK,4,0.0,,101.38,Direct,Check-Out
BKG102858,City Hotel,2022-05-02,2022-08-01,2022-08-02,91,,3,0.0,Family,249.72,Online Travel Agent,Canceled
BKG102859,City Hotel,2024-03-02,2024-04-20,2024-04-22,49,UK,3,0.0,Deluxe,265.42,Direct,Check-Out
BKG102860,Resort Hotel,2024-03-23,2024-08-11,2024-08-12,141,Canada,3,2.0,,302.86,Corporate,Check-Out
BKG102861,City Hotel,2022-10-05,2022-10-19,2022-10-24,14,Germany,4,1.0,Suite,110.56,,Canceled
BKG102862,City Hotel,2022-03-31,2022-04-29,2022-05-05,29,UK,2,0.0,Family,152.61,Offline Agent,Canceled
BKG102863,City Hotel,2023-07-20,2023-12-04,2023-12-07,137,France,4,0.0,,124.1,Direct,Check-Out
BKG102864,City Hotel,2023-01-03,2023-05-19,2023-05-28,136,USA,1,2.0,Suite,196.56,Direct,Check-Out
BKG102865,Resort Hotel,2022-08-14,2022-11-16,2022-11-22,94,India,3,,Suite,232.91,Corporate,Check-Out
BKG102866,Resort Hotel,2023-03-30,2023-06-20,2023-06-28,82,,4,2.0,Deluxe,236.11,Offline Agent,No-Show
BKG102867,City Hotel,2024-03-27,2024-08-14,2024-08-18,140,Australia,1,0.0,,279.99,Offline Agent,Canceled
BKG102868,City Hotel,2022-11-29,2023-05-22,2023-05-24,174,Singapore,1,1.0,Family,60.16,Online Travel Agent,Canceled
BKG102869,Resort Hotel,2022-04-22,2022-07-20,2022-07-23,89,Australia,2,0.0,Family,285.21,Online Travel Agent,Check-Out
BKG102870,Resort Hotel,2023-06-11,2023-07-31,2023-08-05,50,UK,4,1.0,Deluxe,257.42,Online Travel Agent,Check-Out
BKG102871,City Hotel,2023-05-23,2023-08-02,2023-08-09,71,Brazil,1,0.0,Deluxe,276.83,,Check-Out
BKG102872,City Hotel,2022-12-03,2023-05-30,2023-06-06,178,Singapore,1,0.0,Suite,121.26,Direct,Check-Out
BKG102873,City Hotel,2024-01-22,2024-07-04,2024-07-13,164,Germany,4,,Family,249.07,Offline Agent,Check-Out
BKG102874,City Hotel,2022-02-22,2022-07-17,2022-07-18,145,Brazil,1,1.0,Suite,128.79,Corporate,Check-Out
BKG102875,Resort Hotel,2023-12-02,2024-05-14,2024-05-19,164,Canada,3,0.0,Family,91.99,Direct,Canceled
BKG102876,City Hotel,2022-05-19,2022-08-25,2022-08-31,98,UAE,3,0.0,Standard,146.34,Offline Agent,Check-Out
BKG102877,Resort Hotel,2024-03-30,2024-06-04,2024-06-08,66,Brazil,3,2.0,Suite,249.16,Online Travel Agent,Check-Out
BKG102878,City Hotel,2023-09-13,2024-03-11,2024-03-21,180,Canada,4,0.0,Deluxe,206.82,Offline Agent,Check-Out
BKG102879,Resort Hotel,2023-11-13,2024-04-02,2024-04-04,141,France,4,1.0,Standard,212.61,,Canceled
BKG102880,City Hotel,2023-12-12,2024-02-03,2024-02-04,53,Canada,4,,Family,293.85,Online Travel Agent,Canceled
BKG102881,Resort Hotel,2023-12-04,2024-05-15,2024-05-19,163,Canada,3,0.0,,246.16,Offline Agent,Check-Out
BKG102882,Resort Hotel,2022-06-02,2022-07-20,2022-07-24,48,,3,0.0,,63.96,Direct,No-Show
BKG102883,Resort Hotel,2022-12-08,2023-05-31,2023-06-01,174,Australia,2,0.0,,85.23,Direct,Check-Out
BKG102884,Resort Hotel,2022-09-01,2022-11-20,2022-11-26,80,France,1,0.0,Standard,240.69,Direct,Check-Out
BKG102885,City Hotel,2022-05-12,2022-07-13,2022-07-18,62,Brazil,4,1.0,Suite,81.7,,Check-Out
BKG102886,Resort Hotel,2023-12-29,2024-03-29,2024-04-04,91,UK,3,0.0,Standard,261.51,Online Travel Agent,Check-Out
BKG102887,City Hotel,2023-04-27,2023-06-30,2023-07-02,64,UAE,2,1.0,Suite,342.57,Offline Agent,Canceled
BKG102888,Resort Hotel,2022-04-24,2022-06-03,2022-06-05,40,Canada,2,2.0,Standard,87.04,Offline Agent,Check-Out
BKG102889,Resort Hotel,2023-03-25,2023-07-06,2023-07-08,103,India,2,0.0,Suite,312.1,Offline Agent,Check-Out
BKG102890,City Hotel,2023-03-06,2023-07-26,2023-08-01,142,UAE,2,0.0,Suite,331.67,Corporate,Check-Out
BKG102891,City Hotel,2022-02-22,2022-03-26,2022-04-02,32,Canada,2,0.0,,184.32,Corporate,Canceled
BKG102892,Resort Hotel,2022-08-10,2022-10-08,2022-10-11,59,Brazil,4,1.0,Standard,308.77,Corporate,Check-Out
BKG102893,City Hotel,2023-02-25,2023-03-06,2023-03-07,9,UK,2,0.0,Family,176.09,Online Travel Agent,Check-Out
BKG102894,City Hotel,2023-12-04,2024-01-20,2024-01-23,47,India,1,2.0,,188.8,Online Travel Agent,Check-Out
BKG102895,Resort Hotel,2023-09-13,2023-09-22,2023-09-29,9,UAE,4,0.0,Standard,326.13,Direct,Check-Out
BKG102896,City Hotel,2022-08-01,2022-12-28,2023-01-01,149,Australia,3,0.0,Family,237.36,,Canceled
BKG102897,Resort Hotel,2023-01-27,2023-03-14,2023-03-16,46,,2,0.0,Standard,278.92,Direct,Check-Out
BKG102898,City Hotel,2023-01-22,2023-07-07,2023-07-17,166,Germany,2,0.0,,60.71,Offline Agent,Check-Out
BKG102899,Resort Hotel,2022-06-27,2022-10-11,2022-10-12,106,Singapore,1,2.0,Deluxe,96.52,Offline Agent,Check-Out
BKG102900,City Hotel,2022-10-14,2022-11-29,2022-12-07,46,Canada,1,0.0,Family,142.96,Direct,Canceled
BKG102901,Resort Hotel,2022-05-29,2022-06-13,2022-06-20,15,USA,2,0.0,Deluxe,106.05,Offline Agent,No-Show
BKG102902,City Hotel,2023-07-21,2023-08-03,2023-08-08,13,Singapore,3,,Suite,264.07,,Canceled
BKG102903,Resort Hotel,2022-10-05,2023-02-07,2023-02-14,125,Australia,1,,Suite,180.92,Offline Agent,Check-Out
BKG102904,City Hotel,2023-10-05,2023-12-09,2023-12-15,65,Singapore,2,0.0,Family,193.7,Corporate,Check-Out
BKG102905,City Hotel,2023-07-15,2023-11-29,2023-12-04,137,Australia,1,1.0,,61.05,Offline Agent,Check-Out
BKG102906,City Hotel,2024-03-05,2024-03-18,2024-03-25,13,UK,1,0.0,Suite,322.42,,Check-Out
BKG102907,Resort Hotel,2022-03-04,2022-08-04,2022-08-07,153,Australia,2,1.0,Suite,259.24,,Check-Out
BKG102908,City Hotel,2022-01-02,2022-03-30,2022-04-03,87,India,4,,Suite,247.19,Offline Agent,Canceled
BKG102909,City Hotel,2023-02-12,2023-06-30,2023-07-09,138,Australia,1,0.0,Suite,81.54,Offline Agent,No-Show
BKG102910,Resort Hotel,2023-08-15,2023-11-17,2023-11-19,94,USA,2,1.0,Deluxe,228.96,Corporate,Check-Out
BKG102911,City Hotel,2023-12-03,2024-03-04,2024-03-08,92,India,3,0.0,Standard,84.13,,No-Show
BKG102912,Resort Hotel,2023-07-24,2024-01-14,2024-01-19,174,Canada,1,2.0,Standard,187.6,Offline Agent,Check-Out
BKG102913,Resort Hotel,2022-04-16,2022-07-18,2022-07-21,93,India,1,1.0,Family,195.53,Corporate,Check-Out
BKG102914,City Hotel,2022-08-20,2022-10-16,2022-10-23,57,UK,3,1.0,Suite,233.16,Offline Agent,Check-Out
BKG102915,Resort Hotel,2022-02-24,2022-05-18,2022-05-20,83,India,1,0.0,Family,328.65,Online Travel Agent,Canceled
BKG102916,Resort Hotel,2023-05-24,2023-10-13,2023-10-19,142,UK,1,0.0,Suite,63.43,Corporate,Check-Out
BKG102917,Resort Hotel,2022-06-17,2022-12-09,2022-12-13,175,Brazil,2,,,83.75,,Canceled
BKG102918,City Hotel,2024-03-20,2024-08-21,2024-08-29,154,Germany,3,1.0,Family,255.59,Corporate,Check-Out
BKG102919,City Hotel,2024-02-06,2024-05-31,2024-06-05,115,Brazil,3,0.0,Suite,160.5,Direct,Check-Out
BKG102920,Resort Hotel,2022-03-27,2022-07-08,2022-07-13,103,,1,0.0,Suite,285.78,Online Travel Agent,Canceled
BKG102921,Resort Hotel,2024-03-16,2024-09-06,2024-09-12,174,Canada,1,0.0,Family,129.12,Offline Agent,Canceled
BKG102922,City Hotel,2024-02-29,2024-08-22,2024-09-01,175,India,4,1.0,Suite,214.74,Corporate,Check-Out
BKG102923,City Hotel,2022-04-01,2022-07-27,2022-08-01,117,Singapore,1,0.0,Standard,211.08,Corporate,Check-Out
BKG102924,City Hotel,2023-09-19,2023-09-27,2023-10-06,8,Singapore,1,0.0,Family,337.24,Direct,Check-Out
BKG102925,Resort Hotel,2022-02-16,2022-08-07,2022-08-13,172,,4,0.0,Family,137.0,Direct,Check-Out
BKG102926,Resort Hotel,2023-01-18,2023-03-21,2023-03-27,62,USA,2,1.0,Standard,273.62,Online Travel Agent,Check-Out
BKG102927,City Hotel,2022-02-28,2022-08-26,2022-09-04,179,Australia,3,0.0,Family,339.03,Corporate,Check-Out
BKG102928,City Hotel,2024-04-18,2024-05-30,2024-06-01,42,USA,2,0.0,Deluxe,299.76,Online Travel Agent,Canceled
BKG102929,Resort Hotel,2023-04-10,2023-10-04,2023-10-08,177,UK,3,2.0,Deluxe,62.41,Offline Agent,Check-Out
BKG102930,City Hotel,2022-12-21,2023-05-27,2023-06-04,157,France,2,0.0,Deluxe,157.13,Offline Agent,Canceled
BKG102931,City Hotel,2023-07-16,2023-08-11,2023-08-21,26,Canada,2,0.0,Suite,307.62,Corporate,Check-Out
BKG102932,City Hotel,2023-01-31,2023-02-01,2023-02-06,1,USA,2,2.0,Family,131.89,Corporate,Check-Out
BKG102933,Resort Hotel,2024-03-24,2024-05-09,2024-05-11,46,Canada,3,1.0,Suite,82.77,Online Travel Agent,Canceled
BKG102934,City Hotel,2022-12-19,2023-01-24,2023-02-03,36,Brazil,2,1.0,Family,189.34,Offline Agent,Canceled
BKG102935,City Hotel,2022-12-05,2023-02-18,2023-02-23,75,France,3,2.0,Standard,134.81,Direct,Check-Out
BKG102936,Resort Hotel,2022-04-29,2022-10-02,2022-10-05,156,UAE,2,1.0,Family,348.47,Direct,Check-Out
BKG102937,Resort Hotel,2022-12-07,2023-05-25,2023-05-27,169,Singapore,2,0.0,Standard,169.29,Online Travel Agent,Check-Out
BKG102938,City Hotel,2022-10-13,2023-02-25,2023-03-02,135,UAE,3,1.0,Family,235.17,Online Travel Agent,Canceled
BKG102939,Resort Hotel,2022-03-13,2022-06-13,2022-06-20,92,India,4,0.0,Family,264.52,Online Travel Agent,Check-Out
BKG102940,Resort Hotel,2022-12-10,2023-05-16,2023-05-21,157,Australia,1,0.0,Standard,340.66,Direct,Canceled
BKG102941,City Hotel,2023-04-06,2023-09-15,2023-09-20,162,,2,0.0,Family,75.33,Online Travel Agent,Check-Out
BKG102942,City Hotel,2023-10-13,2024-03-27,2024-03-30,166,Australia,3,0.0,Deluxe,192.4,Online Travel Agent,Canceled
BKG102943,City Hotel,2022-04-18,2022-05-21,2022-05-23,33,Singapore,2,2.0,Deluxe,262.57,Offline Agent,Check-Out
BKG102944,City Hotel,2024-03-28,2024-04-09,2024-04-16,12,UAE,4,0.0,Suite,152.5,Offline Agent,Check-Out
BKG102945,Resort Hotel,2022-12-29,2023-04-18,2023-04-24,110,UK,3,0.0,Deluxe,211.64,,Check-Out
BKG102946,City Hotel,2022-06-25,2022-12-11,2022-12-20,169,Brazil,4,1.0,Suite,229.36,Offline Agent,Check-Out
BKG102947,Resort Hotel,2024-01-02,2024-06-05,2024-06-14,155,Singapore,3,0.0,Suite,215.69,Offline Agent,Canceled
BKG102948,Resort Hotel,2022-12-03,2023-01-11,2023-01-12,39,,2,0.0,Family,254.26,Online Travel Agent,Canceled
BKG102949,City Hotel,2024-02-12,2024-03-25,2024-03-29,42,Australia,2,0.0,Family,120.32,Corporate,Check-Out
BKG102950,City Hotel,2023-03-30,2023-07-31,2023-08-09,123,,4,0.0,Family,183.97,Direct,Check-Out
BKG102951,City Hotel,2024-01-27,2024-05-02,2024-05-03,96,,2,0.0,Deluxe,61.82,Corporate,Check-Out
BKG102952,Resort Hotel,2022-03-23,2022-03-24,2022-03-31,1,France,2,2.0,Suite,125.99,Corporate,Check-Out
BKG102953,City Hotel,2022-12-17,2023-04-04,2023-04-07,108,Canada,2,0.0,Standard,309.05,Online Travel Agent,Check-Out
BKG102954,Resort Hotel,2022-08-07,2022-11-01,2022-11-10,86,UK,3,2.0,Family,196.25,Direct,Canceled
BKG102955,Resort Hotel,2023-11-17,2023-12-19,2023-12-22,32,France,3,1.0,Deluxe,327.61,Corporate,Check-Out
BKG102956,City Hotel,2024-01-15,2024-02-23,2024-02-29,39,Singapore,3,0.0,Deluxe,144.2,,Canceled
BKG102957,City Hotel,2023-04-15,2023-09-28,2023-09-29,166,,3,0.0,Standard,90.16,Corporate,Canceled
BKG102958,City Hotel,2023-03-08,2023-08-18,2023-08-23,163,UAE,4,1.0,Family,127.53,Online Travel Agent,Check-Out
BKG102959,Resort Hotel,2022-10-13,2023-02-21,2023-02-26,131,UK,4,1.0,Deluxe,276.37,Online Travel Agent,No-Show
BKG102960,City Hotel,2022-06-16,2022-08-27,2022-09-05,72,India,3,0.0,Standard,215.05,Offline Agent,Canceled
BKG102961,City Hotel,2022-09-02,2023-02-22,2023-03-04,173,UK,3,0.0,,228.98,Corporate,Check-Out
BKG102962,Resort Hotel,2023-02-27,2023-03-05,2023-03-14,6,India,3,0.0,Deluxe,77.16,Direct,Check-Out
BKG102963,City Hotel,2022-01-30,2022-07-26,2022-07-28,177,UK,2,2.0,,204.65,Direct,Check-Out
BKG102964,Resort Hotel,2023-07-17,2023-12-23,2023-12-24,159,India,3,2.0,Standard,284.77,Online Travel Agent,Check-Out
BKG102965,City Hotel,2022-08-12,2022-10-03,2022-10-11,52,India,3,0.0,Deluxe,154.56,Offline Agent,Check-Out
BKG102966,City Hotel,2023-06-08,2023-10-03,2023-10-05,117,Brazil,3,1.0,Suite,166.09,,Check-Out
BKG102967,City Hotel,2023-08-19,2024-02-05,2024-02-10,170,Brazil,3,1.0,Suite,158.78,Corporate,Check-Out
BKG102968,Resort Hotel,2022-12-17,2023-03-09,2023-03-13,82,,4,0.0,Standard,223.31,Corporate,Check-Out
BKG102969,Resort Hotel,2024-06-15,2024-08-27,2024-08-29,73,UAE,2,2.0,Deluxe,160.04,Corporate,Check-Out
BKG102970,City Hotel,2022-03-05,2022-06-29,2022-07-08,116,USA,2,0.0,Standard,174.36,Direct,Check-Out
BKG102971,Resort Hotel,2024-05-02,2024-08-05,2024-08-13,95,Germany,3,0.0,Standard,152.7,Direct,Check-Out
BKG102972,Resort Hotel,2023-01-30,2023-07-08,2023-07-13,159,France,4,0.0,Standard,67.46,,Canceled
BKG102973,City Hotel,2023-01-07,2023-06-30,2023-07-04,174,France,2,0.0,Standard,287.87,Direct,Check-Out
BKG102974,Resort Hotel,2024-03-02,2024-06-21,2024-06-25,111,UK,3,0.0,Standard,227.0,Online Travel Agent,Check-Out
BKG102975,Resort Hotel,2024-04-30,2024-10-15,2024-10-18,168,India,3,1.0,Suite,225.79,Offline Agent,Check-Out
BKG102976,City Hotel,2022-09-16,2022-10-08,2022-10-11,22,India,2,0.0,Standard,154.23,Online Travel Agent,No-Show
BKG102977,City Hotel,2024-03-11,2024-04-09,2024-04-13,29,Canada,3,,Standard,135.98,Direct,Check-Out
BKG102978,City Hotel,2024-02-25,2024-08-18,2024-08-28,175,Singapore,4,0.0,Family,318.82,Online Travel Agent,Check-Out
BKG102979,Resort Hotel,2022-09-02,2022-11-15,2022-11-18,74,Brazil,1,,Standard,103.71,Direct,Check-Out
BKG102980,Resort Hotel,2022-08-18,2022-08-28,2022-08-30,10,UK,3,2.0,Standard,309.2,Online Travel Agent,Check-Out
BKG102981,Resort Hotel,2023-11-25,2024-03-09,2024-03-14,105,Brazil,3,0.0,Standard,114.59,,Check-Out
BKG102982,Resort Hotel,2022-08-11,2022-09-29,2022-10-05,49,USA,4,2.0,Family,270.85,Direct,Check-Out
BKG102983,Resort Hotel,2023-03-18,2023-08-25,2023-09-01,160,Canada,4,0.0,Standard,347.59,Online Travel Agent,Canceled
BKG102984,City Hotel,2022-08-11,2023-02-03,2023-02-12,176,France,1,2.0,,93.39,Corporate,Canceled
BKG102985,Resort Hotel,2022-01-31,2022-02-28,2022-03-04,28,France,2,0.0,Suite,66.65,Corporate,Check-Out
BKG102986,City Hotel,2023-05-20,2023-06-08,2023-06-13,19,Canada,4,1.0,Suite,160.03,Direct,Check-Out
BKG102987,City Hotel,2024-05-30,2024-11-13,2024-11-21,167,Germany,2,0.0,Standard,81.82,Offline Agent,Check-Out
BKG102988,Resort Hotel,2022-07-20,2023-01-05,2023-01-13,169,UAE,1,0.0,Family,249.17,Online Travel Agent,No-Show
BKG102989,City Hotel,2024-02-17,2024-07-12,2024-07-22,146,Canada,4,0.0,Standard,77.52,Online Travel Agent,Check-Out
BKG102990,Resort Hotel,2023-09-15,2023-11-25,2023-12-02,71,UK,4,1.0,Deluxe,259.06,Direct,Check-Out
BKG102991,Resort Hotel,2022-03-02,2022-03-09,2022-03-17,7,India,1,0.0,Family,211.65,Online Travel Agent,Check-Out
BKG102992,City Hotel,2022-02-19,2022-07-12,2022-07-19,143,Germany,2,0.0,Standard,112.96,Offline Agent,Check-Out
BKG102993,Resort Hotel,2023-07-02,2023-11-04,2023-11-09,125,Brazil,3,2.0,Deluxe,261.11,Direct,Check-Out
BKG102994,City Hotel,2023-09-07,2023-09-08,2023-09-18,1,Singapore,4,0.0,,101.22,Corporate,Check-Out
BKG102995,Resort Hotel,2022-12-12,2023-02-20,2023-02-26,70,Brazil,3,0.0,Family,121.36,Online Travel Agent,No-Show
BKG102996,Resort Hotel,2022-11-15,2023-03-27,2023-03-30,132,Singapore,2,1.0,Family,203.73,Direct,Check-Out
BKG102997,Resort Hotel,2023-07-31,2024-01-09,2024-01-13,162,France,2,0.0,Deluxe,214.25,Offline Agent,Check-Out
BKG102998,City Hotel,2023-01-08,2023-05-20,2023-05-25,132,Singapore,4,,Family,320.59,Offline Agent,Canceled
BKG102999,Resort Hotel,2022-09-30,2022-10-25,2022-11-01,25,India,2,1.0,Family,282.35,Direct,Check-Out
BKG103000,Resort Hotel,2022-12-07,2023-03-05,2023-03-08,88,France,4,1.0,Suite,175.89,Corporate,Check-Out
BKG103001,Resort Hotel,2022-04-16,2022-05-14,2022-05-19,28,Singapore,3,0.0,Standard,167.26,Corporate,Canceled
BKG103002,Resort Hotel,2023-12-21,2024-03-27,2024-03-29,97,USA,1,1.0,Suite,216.31,Offline Agent,Canceled
BKG103003,Resort Hotel,2024-05-30,2024-07-19,2024-07-26,50,Australia,1,0.0,Standard,209.76,Corporate,Check-Out
BKG103004,Resort Hotel,2023-12-28,2024-06-06,2024-06-11,161,Australia,4,0.0,Deluxe,323.83,,Check-Out
BKG103005,Resort Hotel,2022-09-19,2022-11-17,2022-11-25,59,Germany,4,0.0,Suite,346.71,Corporate,Check-Out
BKG103006,Resort Hotel,2022-11-19,2023-01-29,2023-02-04,71,India,3,1.0,Deluxe,288.5,Online Travel Agent,Canceled
BKG103007,Resort Hotel,2022-04-05,2022-09-05,2022-09-12,153,,2,0.0,Family,204.0,Offline Agent,Canceled
BKG103008,Resort Hotel,2023-12-05,2024-01-06,2024-01-08,32,Singapore,4,0.0,Suite,173.27,Online Travel Agent,Canceled
BKG103009,Resort Hotel,2022-11-29,2023-05-21,2023-05-29,173,Brazil,1,2.0,Standard,116.17,Offline Agent,Check-Out
BKG103010,City Hotel,2023-01-05,2023-01-13,2023-01-22,8,India,1,,Deluxe,114.8,Corporate,Canceled
BKG103011,City Hotel,2023-10-06,2023-12-09,2023-12-18,64,,3,0.0,Standard,312.77,Online Travel Agent,Check-Out
BKG103012,Resort Hotel,2022-06-26,2022-10-28,2022-11-07,124,France,3,2.0,Deluxe,157.26,Corporate,Check-Out
BKG103013,Resort Hotel,2023-09-20,2023-12-28,2024-01-04,99,Canada,3,0.0,Suite,100.07,Offline Agent,Check-Out
BKG103014,Resort Hotel,2022-12-18,2023-01-30,2023-02-08,43,Canada,1,0.0,Deluxe,92.55,Corporate,Check-Out
BKG103015,City Hotel,2023-08-17,2024-02-02,2024-02-07,169,USA,3,2.0,Family,113.4,Direct,Check-Out
BKG103016,Resort Hotel,2024-04-23,2024-06-03,2024-06-10,41,India,3,2.0,Standard,235.75,Online Travel Agent,Check-Out
BKG103017,City Hotel,2023-04-22,2023-09-11,2023-09-13,142,Canada,2,,Family,142.32,,Canceled
BKG103018,City Hotel,2022-09-03,2022-09-13,2022-09-18,10,UK,3,2.0,Deluxe,141.73,Corporate,Canceled
BKG103019,City Hotel,2024-03-03,2024-04-10,2024-04-19,38,UAE,2,0.0,Family,200.18,Offline Agent,Check-Out
BKG103020,City Hotel,2023-07-23,2023-08-23,2023-08-27,31,Australia,1,0.0,Suite,180.22,Offline Agent,No-Show
BKG103021,Resort Hotel,2023-04-29,2023-05-23,2023-05-25,24,Singapore,3,2.0,Family,222.51,Online Travel Agent,Check-Out
BKG103022,Resort Hotel,2023-06-19,2023-11-18,2023-11-23,152,USA,1,0.0,Family,201.42,Online Travel Agent,Check-Out
BKG103023,Resort Hotel,2023-02-15,2023-04-21,2023-04-26,65,India,4,0.0,Family,340.67,Corporate,Canceled
BKG103024,City Hotel,2022-06-26,2022-09-11,2022-09-19,77,UK,2,2.0,Deluxe,326.0,Offline Agent,No-Show
BKG103025,City Hotel,2023-11-17,2024-03-19,2024-03-24,123,Singapore,4,1.0,,61.37,Direct,Check-Out
