Transaction ID,Customer ID,Transaction Date,Transaction Amount,Transaction Type,Merchant Category,Location,Device Used,Fraud Flag
T102920,C1113,2025-04-25,4946.9,POS,Restaurant,Chennai,POS Terminal,No
T102921,C1314,2024-05-23,10718.06,POS,Healthcare,Delhi,POS Terminal,No
T102922,C1746,2024-02-08,12270.01,POS,Fuel,Chennai,POS Terminal,No
T102923,C1054,2024-05-25,2806.05,POS,Restaurant,Delhi,POS Terminal,No
T102924,C2076,2024-11-04,7733.35,ATM,Electronics,Pune,ATM Machine,No
T102925,C1542,2025-01-28,13538.91,POS,Entertainment,Delhi,POS Terminal,No
T102926,C1435,2024-10-25,40373.34,Online,Travel,Mumbai,Desktop,No
T102927,C2127,2025-01-21,19704.74,ATM,Electronics,Jaipur,ATM Machine,No
T102928,C2119,2024-06-01,15207.84,ATM,Fuel,Delhi,ATM Machine,No
T102929,C1084,2024-06-08,5958.61,POS,Electronics,Pune,POS Terminal,No
T102930,C1107,2024-03-11,29613.76,Online,Electronics,Lucknow,Mobile,No
T102931,C1977,2024-01-22,9949.11,POS,Entertainment,Kolkata,POS Terminal,No
T102932,C1542,2024-03-22,2029.89,ATM,Utilities,Hyderabad,ATM Machine,No
T102933,C1345,2024-04-04,11117.69,ATM,E-commerce,Delhi,ATM Machine,No
T102934,C1035,2024-08-28,35524.18,Online,Restaurant,Bangalore,Tablet,No
T102935,C2044,2024-05-02,2593.09,POS,Grocery,Jaipur,POS Terminal,No
T102936,C2182,2025-02-10,15722.32,ATM,Travel,Ahmedabad,ATM Machine,No
T102937,C1122,2024-08-08,29271.88,Online,E-commerce,Kolkata,Mobile,No
T102938,C1600,2024-06-25,47620.64,Online,Healthcare,Lucknow,Desktop,No
T102939,C1590,2024-05-17,2312.63,Online,E-commerce,Delhi,Tablet,No
T102940,C2020,2024-01-01,13413.24,Online,Healthcare,Lucknow,Mobile,No
T102941,C1263,2024-10-22,30157.38,Online,E-commerce,Delhi,Tablet,No
T102942,C1083,2024-04-28,14968.68,Online,Grocery,Delhi,Tablet,No
T102943,C1447,2024-05-21,35778.32,Online,E-commerce,Mumbai,Tablet,No
T102944,C1227,2025-02-28,15300.6,ATM,Grocery,Kolkata,ATM Machine,No
T102945,C1423,2024-08-16,5305.3,Online,Restaurant,Delhi,Desktop,No
T102946,C1842,2024-07-12,10520.16,ATM,Utilities,Chennai,ATM Machine,No
T102947,C1413,2025-03-15,10423.37,ATM,Restaurant,Hyderabad,ATM Machine,No
T102948,C1386,2025-03-21,7700.98,ATM,Travel,Ahmedabad,ATM Machine,No
T102949,C1561,2024-08-11,46659.66,Online,Fuel,Mumbai,Desktop,No
T102950,C1126,2025-02-04,41409.81,Online,Fashion,Jaipur,Desktop,No
T102951,C1227,2025-03-27,10488.42,POS,Restaurant,Chennai,POS Terminal,No
T102952,C1873,2025-01-28,35773.47,Online,Fashion,Jaipur,Mobile,No
T102953,C1713,2024-06-04,9503.46,ATM,Travel,Ahmedabad,ATM Machine,No
T102954,C1565,2025-03-05,13822.82,POS,Healthcare,Chennai,POS Terminal,No
T102955,C1452,2024-08-12,34790.85,Online,Grocery,Hyderabad,Tablet,No
T102956,C1449,2025-04-30,14715.13,ATM,Utilities,Bangalore,ATM Machine,No
T102957,C1760,2024-09-24,12939.19,POS,Electronics,Chennai,POS Terminal,No
T102958,C2058,2025-02-13,4183.67,POS,Healthcare,Mumbai,POS Terminal,No
T102959,C1220,2024-05-03,12125.36,POS,Fuel,Hyderabad,POS Terminal,No
T102960,C2139,2025-03-14,4307.19,ATM,E-commerce,Jaipur,ATM Machine,No
T102961,C2018,2025-05-15,7234.17,ATM,Grocery,Bangalore,ATM Machine,No
T102962,C1671,2025-01-28,7044.4,ATM,Utilities,Kolkata,ATM Machine,No
T102963,C1003,2024-09-03,48930.57,Online,Restaurant,Delhi,Tablet,No
T102964,C1871,2024-05-08,17202.48,ATM,Fuel,Lucknow,ATM Machine,No
T102965,C1824,2024-12-08,14172.81,ATM,E-commerce,Lucknow,ATM Machine,No
T102966,C1779,2024-08-29,14677.61,ATM,Travel,Hyderabad,ATM Machine,No
T102967,C1689,2024-07-01,8474.88,POS,Travel,Jaipur,POS Terminal,No
T102968,C1467,2024-08-08,18968.27,ATM,Grocery,Delhi,ATM Machine,No
T102969,C1281,2024-04-28,7494.26,POS,Grocery,Hyderabad,POS Terminal,No
T102970,C2096,2025-01-13,19149.78,Online,Electronics,Jaipur,Desktop,No
T102971,C1453,2025-01-12,8319.16,Online,Travel,Pune,Mobile,No
T102972,C1024,2025-04-15,15831.01,ATM,Healthcare,Delhi,ATM Machine,No
T102973,C1922,2025-04-02,36775.31,Online,Electronics,Pune,Mobile,No
T102974,C1192,2025-02-16,5826.89,POS,E-commerce,Jaipur,POS Terminal,No
T102975,C1494,2024-01-23,475.38,POS,Fuel,Jaipur,POS Terminal,No
T102976,C1014,2025-04-19,12601.06,POS,Travel,Kolkata,POS Terminal,No
T102977,C1205,2024-02-15,722.65,ATM,E-commerce,Hyderabad,ATM Machine,No
T102978,C1569,2024-01-01,10585.13,POS,Entertainment,Pune,POS Terminal,No
T102979,C2140,2024-12-22,48518.8,Online,Grocery,Delhi,Tablet,No
T102980,C1564,2024-04-08,21995.53,Online,Restaurant,Hyderabad,Tablet,No
T102981,C1368,2024-04-10,11901.68,Online,Travel,Bangalore,Desktop,No
T102982,C1921,2024-04-25,14244.98,ATM,Restaurant,Mumbai,ATM Machine,No
T102983,C1419,2024-07-06,16434.0,ATM,Fuel,Kolkata,ATM Machine,No
T102984,C1130,2025-03-02,27412.23,Online,Fashion,Kolkata,Mobile,No
T102985,C1072,2024-09-29,48358.36,Online,Healthcare,Delhi,Mobile,No
T102986,C1434,2024-02-07,2773.1,Online,Healthcare,Delhi,Desktop,No
T102987,C1341,2024-05-16,10343.51,ATM,Utilities,Jaipur,ATM Machine,No
T102988,C2088,2025-05-01,14509.85,ATM,E-commerce,Pune,ATM Machine,No
T102989,C1323,2025-02-28,17321.49,ATM,Utilities,Lucknow,ATM Machine,No
T102990,C1920,2024-08-05,9126.93,Online,E-commerce,Ahmedabad,Desktop,No
T102991,C1439,2025-04-19,16100.07,ATM,Grocery,Hyderabad,ATM Machine,No
T102992,C1770,2025-01-30,11277.79,ATM,Fashion,Delhi,ATM Machine,No
T102993,C1237,2025-02-11,8232.8,ATM,Restaurant,Mumbai,ATM Machine,No
T102994,C2093,2025-05-01,6759.41,Online,Utilities,Ahmedabad,Desktop,No
T102995,C2190,2024-12-30,17373.27,ATM,Restaurant,Mumbai,ATM Machine,No
T102996,C2104,2025-03-24,8032.21,Online,Restaurant,Hyderabad,Mobile,No
T102997,C2114,2025-03-28,15627.44,Online,Travel,Jaipur,Tablet,No
T102998,C2076,2024-10-02,14644.27,Online,Fuel,Chennai,Desktop,No
T102999,C1366,2024-01-23,13084.07,POS,Fashion,Hyderabad,POS Terminal,No
T103000,C1452,2024-12-23,13617.71,ATM,Electronics,Jaipur,ATM Machine,No
T103001,C1906,2024-02-06,11970.55,POS,Utilities,Delhi,POS Terminal,No
T103002,C1660,2024-08-23,12673.3,Online,Fuel,Pune,Mobile,No
T103003,C1024,2025-02-03,31318.73,Online,Grocery,Mumbai,Mobile,No
T103004,C2200,2024-02-11,28672.95,Online,Travel,Ahmedabad,Mobile,No
T103005,C2104,2024-11-27,12509.17,POS,Grocery,Lucknow,POS Terminal,Yes
T103006,C1307,2024-06-29,13600.7,POS,Healthcare,Delhi,POS Terminal,No
T103007,C2033,2024-11-26,281.14,POS,Fuel,Chennai,POS Terminal,No
T103008,C2118,2025-02-20,33766.19,Online,E-commerce,Lucknow,Tablet,No
T103009,C2006,2024-09-24,2781.42,Online,Restaurant,Bangalore,Desktop,No
T103010,C1087,2024-06-09,8277.99,POS,Fashion,Mumbai,POS Terminal,No
T103011,C1958,2024-01-14,14524.11,Online,E-commerce,Mumbai,Mobile,No
T103012,C1504,2024-07-12,4670.97,POS,Entertainment,Delhi,POS Terminal,No
T103013,C2057,2024-05-20,7382.69,ATM,Restaurant,Kolkata,ATM Machine,No
T103014,C1252,2024-04-30,9357.26,POS,Restaurant,Chennai,POS Terminal,No
T103015,C1659,2024-07-08,7013.97,ATM,Grocery,Pune,ATM Machine,No
T103016,C1349,2025-02-05,14787.63,ATM,Healthcare,Mumbai,ATM Machine,No
T103017,C1081,2024-11-16,6127.46,POS,Grocery,Kolkata,POS Terminal,No
T103018,C1841,2024-11-04,1832.89,ATM,Utilities,Ahmedabad,ATM Machine,No
T103019,C1035,2025-01-30,15783.32,ATM,Utilities,Bangalore,ATM Machine,No
T103020,C1125,2024-05-17,14430.76,Online,Electronics,Kolkata,Desktop,No
T103021,C1255,2025-03-31,8938.95,ATM,Utilities,Mumbai,ATM Machine,No
T103022,C1530,2025-05-07,13866.16,ATM,Restaurant,Jaipur,ATM Machine,No
T103023,C2021,2025-03-26,16756.32,Online,Utilities,Hyderabad,Desktop,No
T103024,C1385,2024-09-27,1603.42,ATM,Electronics,Kolkata,ATM Machine,No
T103025,C1318,2024-12-10,18821.27,Online,Restaurant,Kolkata,Tablet,No
T103026,C1350,2024-09-24,18916.75,ATM,Fuel,Kolkata,ATM Machine,No
T103027,C1043,2024-05-04,9661.84,POS,Restaurant,Pune,POS Terminal,No
T103028,C2083,2024-08-08,33639.66,Online,Electronics,Chennai,Desktop,No
T103029,C1084,2025-02-24,9521.0,POS,Fuel,Kolkata,POS Terminal,No
T103030,C1766,2025-01-22,3064.98,POS,Grocery,Bangalore,POS Terminal,No
T103031,C1470,2025-01-04,8657.51,ATM,Entertainment,Pune,ATM Machine,No
T103032,C1383,2024-05-30,37596.8,Online,Grocery,Delhi,Desktop,No
T103033,C1843,2025-02-09,1610.46,POS,Fuel,Jaipur,POS Terminal,No
T103034,C2087,2024-09-15,14037.07,Online,Travel,Delhi,Desktop,No
T103035,C2026,2024-09-22,13960.69,Online,Fuel,Pune,Tablet,No
T103036,C1954,2024-11-08,8924.37,ATM,Grocery,Pune,ATM Machine,No
T103037,C1118,2025-03-12,14707.49,POS,Travel,Hyderabad,POS Terminal,No
T103038,C1428,2025-05-11,1105.79,POS,Travel,Jaipur,POS Terminal,No
T103039,C1646,2025-03-28,10614.67,ATM,Electronics,Kolkata,ATM Machine,No
T103040,C1290,2025-02-16,9132.36,Online,Electronics,Delhi,Tablet,No
T103041,C2078,2024-08-26,19428.19,ATM,Electronics,Jaipur,ATM Machine,No
T103042,C1407,2024-05-03,2709.42,ATM,Electronics,Hyderabad,ATM Machine,No
T103043,C1276,2024-07-26,8370.22,ATM,Entertainment,Hyderabad,ATM Machine,No
T103044,C1833,2025-03-13,36946.67,Online,Electronics,Delhi,Tablet,No
T103045,C2018,2025-01-23,10597.86,POS,Healthcare,Delhi,POS Terminal,No
T103046,C2026,2025-03-15,6398.66,POS,Utilities,Jaipur,POS Terminal,No
T103047,C1022,2025-04-11,17456.9,Online,Travel,Mumbai,Mobile,No
T103048,C1686,2025-02-02,6024.42,POS,Electronics,Jaipur,POS Terminal,No
T103049,C2073,2025-04-18,13360.96,Online,Travel,Kolkata,Desktop,No
T103050,C2019,2024-05-15,4503.99,ATM,Fuel,Lucknow,ATM Machine,No
T103051,C1851,2025-04-14,24255.38,Online,E-commerce,Hyderabad,Desktop,No
T103052,C1709,2024-03-09,13572.98,Online,Electronics,Chennai,Tablet,No
T103053,C1253,2025-03-21,6105.5,ATM,E-commerce,Chennai,ATM Machine,No
T103054,C1599,2024-04-25,32906.45,Online,Healthcare,Jaipur,Desktop,No
T103055,C1055,2024-10-27,48433.16,Online,Healthcare,Hyderabad,Mobile,No
T103056,C1323,2025-04-27,30261.13,Online,E-commerce,Lucknow,Tablet,No
T103057,C1492,2024-08-19,1246.99,POS,Entertainment,Pune,POS Terminal,No
T103058,C1189,2024-05-10,3964.06,Online,Fuel,Bangalore,Tablet,No
T103059,C1088,2025-02-28,14276.21,POS,Grocery,Pune,POS Terminal,No
T103060,C1810,2024-08-07,4529.63,POS,Grocery,Jaipur,POS Terminal,No
T103061,C1239,2025-01-17,4784.94,Online,Healthcare,Mumbai,Mobile,No
T103062,C1114,2024-09-23,30032.42,Online,Entertainment,Kolkata,Desktop,No
T103063,C1182,2025-02-22,31257.71,Online,Healthcare,Bangalore,Tablet,No
T103064,C1657,2025-04-26,13145.84,ATM,Travel,Delhi,ATM Machine,No
T103065,C1448,2024-05-10,4084.29,POS,Entertainment,Mumbai,POS Terminal,No
T103066,C2043,2024-10-08,952.51,Online,Healthcare,Lucknow,Mobile,No
T103067,C1994,2024-08-05,19317.8,ATM,Restaurant,Lucknow,ATM Machine,No
T103068,C2075,2025-03-01,3838.31,POS,Fuel,Mumbai,POS Terminal,No
T103069,C1623,2025-04-03,13682.51,ATM,Grocery,Jaipur,ATM Machine,No
T103070,C1398,2024-06-24,10628.79,POS,Travel,Ahmedabad,POS Terminal,No
T103071,C2127,2025-01-12,12395.14,ATM,Restaurant,Kolkata,ATM Machine,No
T103072,C1479,2024-11-26,4762.32,POS,E-commerce,Delhi,POS Terminal,No
T103073,C1759,2024-08-19,5786.38,ATM,Grocery,Lucknow,ATM Machine,No
T103074,C2040,2024-07-07,12154.53,ATM,E-commerce,Delhi,ATM Machine,No
T103075,C1586,2024-10-20,43331.56,Online,Grocery,Ahmedabad,Desktop,No
T103076,C1340,2024-07-25,18961.31,ATM,E-commerce,Lucknow,ATM Machine,No
T103077,C1862,2025-01-27,2565.16,ATM,E-commerce,Kolkata,ATM Machine,No
T103078,C1608,2025-03-01,3519.16,ATM,E-commerce,Lucknow,ATM Machine,No
T103079,C1935,2024-02-15,18922.36,ATM,Fuel,Bangalore,ATM Machine,No
T103080,C1750,2024-10-23,11074.37,POS,E-commerce,Hyderabad,POS Terminal,No
T103081,C2158,2024-02-22,13256.61,POS,Grocery,Jaipur,POS Terminal,No
T103082,C2167,2024-11-12,10291.11,Online,Restaurant,Hyderabad,Mobile,No
T103083,C1457,2024-05-30,29461.78,Online,Healthcare,Kolkata,Tablet,No
T103084,C1113,2024-07-27,14172.22,ATM,Grocery,Jaipur,ATM Machine,No
T103085,C1816,2024-11-23,34069.57,Online,Fashion,Kolkata,Mobile,No
T103086,C1357,2025-01-18,20525.95,Online,Fuel,Jaipur,Tablet,No
T103087,C1452,2024-06-15,800.2,ATM,E-commerce,Pune,ATM Machine,No
T103088,C2066,2024-03-11,11867.06,ATM,Utilities,Mumbai,ATM Machine,No
T103089,C1584,2025-02-27,12804.46,Online,Entertainment,Kolkata,Tablet,No
T103090,C1292,2025-04-06,9279.96,ATM,E-commerce,Lucknow,ATM Machine,No
T103091,C1062,2024-10-08,47887.53,Online,Healthcare,Lucknow,Desktop,No
T103092,C1301,2024-08-10,8281.19,ATM,Fuel,Delhi,ATM Machine,No
T103093,C1784,2024-10-20,12613.04,POS,Entertainment,Kolkata,POS Terminal,No
T103094,C1444,2024-01-08,4176.54,ATM,Fashion,Kolkata,ATM Machine,No
T103095,C1299,2025-01-27,33688.53,Online,Utilities,Pune,Tablet,No
T103096,C1247,2024-05-08,48854.95,Online,Fuel,Kolkata,Tablet,No
T103097,C1637,2025-03-11,2486.92,ATM,Fuel,Mumbai,ATM Machine,No
T103098,C1337,2024-09-01,614.33,Online,Grocery,Mumbai,Tablet,No
T103099,C1890,2024-11-03,6560.38,POS,Healthcare,Delhi,POS Terminal,No
T103100,C1240,2025-03-02,1480.12,POS,Utilities,Hyderabad,POS Terminal,No
T103101,C1396,2025-02-20,15093.49,ATM,Entertainment,Mumbai,ATM Machine,No
T103102,C1136,2024-07-11,18333.7,ATM,Grocery,Lucknow,ATM Machine,No
T103103,C1165,2024-05-30,8963.41,ATM,E-commerce,Delhi,ATM Machine,No
T103104,C1659,2024-01-28,3954.8,POS,Healthcare,Bangalore,POS Terminal,No
T103105,C2069,2024-04-10,8970.86,ATM,Fashion,Kolkata,ATM Machine,No
T103106,C1104,2025-01-08,10879.37,POS,Travel,Chennai,POS Terminal,No
T103107,C2015,2024-08-13,234.91,POS,E-commerce,Chennai,POS Terminal,No
T103108,C1120,2024-12-31,8882.86,POS,Restaurant,Kolkata,POS Terminal,No
T103109,C1844,2024-12-09,30741.93,Online,E-commerce,Bangalore,Desktop,Yes
T103110,C1189,2025-01-16,9601.55,POS,Fashion,Kolkata,POS Terminal,No
T103111,C1330,2024-10-16,5219.43,ATM,E-commerce,Delhi,ATM Machine,No
T103112,C1540,2024-01-12,10739.39,POS,Utilities,Jaipur,POS Terminal,No
T103113,C1400,2024-04-11,4751.3,Online,Fashion,Hyderabad,Mobile,No
T103114,C1644,2024-07-02,4385.77,ATM,Restaurant,Hyderabad,ATM Machine,No
T103115,C1822,2024-02-25,13174.3,POS,Utilities,Delhi,POS Terminal,No
T103116,C1420,2025-03-10,36988.41,Online,Electronics,Delhi,Tablet,No
T103117,C1778,2024-02-27,884.53,Online,Healthcare,Hyderabad,Tablet,No
T103118,C1651,2024-03-08,3800.81,POS,Fashion,Jaipur,POS Terminal,No
T103119,C1707,2024-07-11,10877.44,Online,Travel,Hyderabad,Desktop,No
T103120,C2117,2024-05-31,4135.01,POS,Fuel,Lucknow,POS Terminal,No
T103121,C1346,2025-03-18,5327.42,ATM,Entertainment,Mumbai,ATM Machine,No
T103122,C1811,2024-05-30,1719.26,ATM,Grocery,Delhi,ATM Machine,No
T103123,C1584,2024-01-28,23055.24,Online,Fashion,Hyderabad,Tablet,No
T103124,C1209,2024-07-22,11017.73,POS,Utilities,Delhi,POS Terminal,No
T103125,C1949,2025-01-14,9140.3,POS,Utilities,Bangalore,POS Terminal,No
T103126,C1154,2024-01-08,33709.01,Online,Electronics,Ahmedabad,Tablet,No
T103127,C1374,2024-02-22,2082.41,ATM,Travel,Chennai,ATM Machine,No
T103128,C1860,2024-03-28,19054.07,ATM,Utilities,Pune,ATM Machine,No
T103129,C2007,2025-02-05,16850.59,ATM,E-commerce,Ahmedabad,ATM Machine,No
T103130,C1873,2025-03-19,40293.5,Online,Utilities,Hyderabad,Mobile,No
T103131,C1363,2024-10-05,16548.18,ATM,Entertainment,Kolkata,ATM Machine,Yes
T103132,C1469,2024-10-20,13997.39,POS,Grocery,Ahmedabad,POS Terminal,No
T103133,C2116,2025-01-03,11112.95,ATM,Healthcare,Kolkata,ATM Machine,No
T103134,C1244,2024-08-20,3084.2,POS,Grocery,Kolkata,POS Terminal,No
T103135,C2017,2024-04-30,9290.08,POS,Utilities,Bangalore,POS Terminal,No
T103136,C1032,2024-07-05,37195.5,Online,Healthcare,Jaipur,Mobile,No
T103137,C1351,2024-04-02,36948.29,Online,Entertainment,Pune,Tablet,No
T103138,C1806,2024-12-13,10668.26,ATM,Entertainment,Mumbai,ATM Machine,No
T103139,C2105,2024-08-17,3609.24,Online,Fuel,Kolkata,Tablet,No
T103140,C1150,2024-09-24,7736.7,ATM,Restaurant,Delhi,ATM Machine,No
T103141,C1285,2024-06-16,18454.95,ATM,Healthcare,Ahmedabad,ATM Machine,No
T103142,C1081,2024-10-12,11896.75,ATM,Utilities,Chennai,ATM Machine,No
T103143,C2110,2024-05-27,10997.47,ATM,Grocery,Bangalore,ATM Machine,No
T103144,C1078,2025-03-11,4105.92,POS,Grocery,Lucknow,POS Terminal,No
T103145,C1471,2024-12-05,7684.75,ATM,Healthcare,Lucknow,ATM Machine,No
T103146,C1514,2024-09-16,13440.66,POS,Restaurant,Chennai,POS Terminal,No
T103147,C1692,2025-03-09,13496.03,ATM,E-commerce,Jaipur,ATM Machine,No
T103148,C1136,2024-11-27,39411.87,Online,Fuel,Pune,Desktop,No
T103149,C2040,2024-08-22,22826.4,Online,Fashion,Delhi,Desktop,No
T103150,C1482,2025-04-03,12789.82,ATM,Healthcare,Ahmedabad,ATM Machine,No
T103151,C1402,2024-10-03,5343.48,ATM,Restaurant,Mumbai,ATM Machine,No
T103152,C1926,2024-05-20,10611.37,POS,Electronics,Lucknow,POS Terminal,No
T103153,C1945,2024-09-10,8838.23,ATM,Utilities,Ahmedabad,ATM Machine,No
T103154,C1308,2025-03-14,9129.64,ATM,E-commerce,Kolkata,ATM Machine,No
T103155,C1316,2025-03-04,32536.25,Online,Entertainment,Jaipur,Tablet,No
T103156,C1079,2025-02-08,18757.47,ATM,Utilities,Pune,ATM Machine,No
T103157,C1002,2024-07-23,1748.12,ATM,Restaurant,Hyderabad,ATM Machine,No
T103158,C1552,2025-03-28,41272.21,Online,Entertainment,Kolkata,Desktop,No
T103159,C1680,2024-12-17,4456.51,POS,E-commerce,Mumbai,POS Terminal,No
T103160,C1256,2024-03-26,6714.4,POS,Utilities,Bangalore,POS Terminal,No
T103161,C1702,2025-03-12,426.51,POS,Fuel,Chennai,POS Terminal,No
T103162,C2073,2024-07-20,4585.59,POS,E-commerce,Kolkata,POS Terminal,No
T103163,C1723,2025-02-27,10301.31,ATM,Fuel,Bangalore,ATM Machine,No
T103164,C1273,2024-12-15,1595.43,ATM,E-commerce,Chennai,ATM Machine,No
T103165,C1456,2025-03-19,24656.57,Online,Utilities,Lucknow,Mobile,No
T103166,C1337,2024-05-13,46370.11,Online,Entertainment,Bangalore,Tablet,No
T103167,C1990,2024-04-01,1670.36,POS,Healthcare,Bangalore,POS Terminal,No
T103168,C1352,2024-07-25,15406.59,ATM,Travel,Hyderabad,ATM Machine,No
T103169,C1758,2024-02-22,20601.62,Online,Utilities,Delhi,Tablet,No
T103170,C1757,2024-07-06,32827.65,Online,Fashion,Jaipur,Desktop,No
T103171,C2145,2024-06-15,13159.78,Online,E-commerce,Pune,Desktop,No
T103172,C1589,2025-02-26,2476.43,POS,Travel,Mumbai,POS Terminal,No
T103173,C1246,2025-03-25,3629.02,ATM,Utilities,Lucknow,ATM Machine,No
T103174,C1232,2025-04-12,1150.33,POS,E-commerce,Ahmedabad,POS Terminal,No
T103175,C1408,2024-09-24,4120.11,ATM,Entertainment,Lucknow,ATM Machine,No
T103176,C1078,2024-02-14,9996.87,POS,Travel,Kolkata,POS Terminal,No
T103177,C1667,2024-05-30,13237.19,POS,Electronics,Pune,POS Terminal,No
T103178,C1415,2024-02-24,40743.46,Online,Restaurant,Pune,Tablet,No
T103179,C1860,2024-08-31,13860.12,ATM,Utilities,Delhi,ATM Machine,No
T103180,C1873,2024-08-17,1745.43,POS,Grocery,Mumbai,POS Terminal,No
T103181,C1545,2025-05-02,14601.53,Online,Electronics,Chennai,Mobile,No
T103182,C1725,2024-03-31,4716.12,POS,Healthcare,Lucknow,POS Terminal,No
T103183,C1250,2024-12-22,5374.16,ATM,Utilities,Ahmedabad,ATM Machine,No
T103184,C1270,2025-01-22,7773.58,POS,Grocery,Chennai,POS Terminal,No
T103185,C1482,2025-03-08,10943.3,ATM,Utilities,Jaipur,ATM Machine,No
T103186,C1714,2024-07-24,17972.92,Online,Restaurant,Pune,Tablet,No
T103187,C1877,2024-08-01,17818.7,Online,Entertainment,Lucknow,Tablet,No
T103188,C1922,2024-10-02,12445.48,POS,Fuel,Chennai,POS Terminal,No
T103189,C1284,2024-09-09,15891.21,ATM,Entertainment,Jaipur,ATM Machine,No
T103190,C1573,2024-10-04,6502.02,ATM,Entertainment,Lucknow,ATM Machine,No
T103191,C1745,2025-02-11,13715.45,POS,E-commerce,Chennai,POS Terminal,No
T103192,C1264,2024-06-04,19079.89,ATM,Electronics,Delhi,ATM Machine,No
T103193,C1877,2024-06-19,16471.78,Online,Restaurant,Mumbai,Mobile,No
T103194,C1629,2024-07-09,7411.29,ATM,Travel,Lucknow,ATM Machine,No
T103195,C1476,2024-02-07,25380.58,Online,Restaurant,Delhi,Desktop,No
T103196,C1142,2024-04-16,47067.82,Online,Entertainment,Pune,Desktop,No
T103197,C1418,2024-11-20,17588.23,ATM,Healthcare,Jaipur,ATM Machine,No
T103198,C1206,2024-05-25,1628.26,POS,Fuel,Jaipur,POS Terminal,No
T103199,C1785,2024-07-16,8158.25,ATM,E-commerce,Ahmedabad,ATM Machine,No
T103200,C1455,2024-08-04,8345.23,POS,Fashion,Chennai,POS Terminal,No
T103201,C1307,2025-01-17,25256.0,Online,Restaurant,Pune,Tablet,No
T103202,C1344,2025-04-15,2988.56,POS,Fuel,Hyderabad,POS Terminal,No
T103203,C1143,2024-09-26,42969.08,Online,Restaurant,Jaipur,Mobile,No
T103204,C1390,2025-03-04,33911.65,Online,Restaurant,Hyderabad,Tablet,No
T103205,C1015,2024-11-16,12584.83,POS,E-commerce,Delhi,POS Terminal,No
T103206,C1017,2025-03-29,42966.46,Online,Utilities,Hyderabad,Desktop,No
T103207,C1328,2024-04-14,15092.94,ATM,Utilities,Ahmedabad,ATM Machine,No
T103208,C2091,2024-03-25,6644.24,POS,Healthcare,Jaipur,POS Terminal,No
T103209,C1934,2024-03-31,30605.23,Online,Entertainment,Ahmedabad,Desktop,No
T103210,C1744,2024-10-14,3627.13,ATM,Fuel,Ahmedabad,ATM Machine,No
T103211,C1317,2025-03-17,13636.09,ATM,Grocery,Pune,ATM Machine,No
T103212,C1185,2024-09-18,3995.44,ATM,Fashion,Kolkata,ATM Machine,No
T103213,C2135,2024-05-03,14032.02,ATM,Electronics,Kolkata,ATM Machine,No
T103214,C1373,2025-01-02,3521.01,POS,Electronics,Ahmedabad,POS Terminal,No
T103215,C1937,2024-12-17,6054.05,Online,Travel,Ahmedabad,Tablet,No
T103216,C2157,2024-12-01,3723.05,ATM,Restaurant,Mumbai,ATM Machine,No
T103217,C1354,2024-03-20,538.85,ATM,E-commerce,Lucknow,ATM Machine,No
T103218,C1844,2025-03-27,35993.23,Online,Electronics,Kolkata,Desktop,No
T103219,C2199,2024-02-08,14781.82,ATM,Fuel,Hyderabad,ATM Machine,No
T103220,C1295,2024-05-01,25843.68,Online,Entertainment,Pune,Tablet,No
T103221,C2183,2025-03-14,3646.57,ATM,Travel,Pune,ATM Machine,No
T103222,C1631,2024-05-16,1344.96,POS,Electronics,Ahmedabad,POS Terminal,No
T103223,C1949,2025-01-12,873.01,ATM,Fashion,Hyderabad,ATM Machine,No
T103224,C1806,2024-05-28,8454.26,Online,Grocery,Lucknow,Desktop,No
T103225,C1520,2024-10-22,13373.75,POS,E-commerce,Delhi,POS Terminal,No
T103226,C1916,2024-11-05,5209.97,ATM,Fashion,Mumbai,ATM Machine,No
T103227,C1358,2024-08-13,17842.71,Online,Restaurant,Mumbai,Desktop,No
T103228,C1960,2025-01-23,2554.24,ATM,Fashion,Delhi,ATM Machine,No
T103229,C1670,2024-03-11,4836.05,ATM,Utilities,Jaipur,ATM Machine,No
T103230,C1306,2024-01-15,10624.88,ATM,Electronics,Bangalore,ATM Machine,No
T103231,C1814,2025-01-08,12351.18,ATM,Grocery,Jaipur,ATM Machine,No
T103232,C1078,2025-03-28,12418.55,Online,Fuel,Jaipur,Desktop,No
T103233,C1954,2024-09-22,1625.78,ATM,Utilities,Lucknow,ATM Machine,No
T103234,C1432,2024-12-20,8125.14,ATM,Entertainment,Jaipur,ATM Machine,No
T103235,C1485,2024-11-22,5066.97,ATM,Healthcare,Mumbai,ATM Machine,No
T103236,C1083,2024-04-13,11133.79,Online,Fuel,Chennai,Mobile,No
T103237,C1168,2025-02-21,19217.32,ATM,E-commerce,Pune,ATM Machine,No
T103238,C1137,2024-06-26,30891.76,Online,Travel,Lucknow,Mobile,Yes
T103239,C1306,2024-11-25,11359.13,ATM,Restaurant,Lucknow,ATM Machine,No
T103240,C1050,2024-02-17,6295.05,POS,Travel,Ahmedabad,POS Terminal,No
